DATA_END_YY,DATA_START_YY,DTACYCLE_CD,DTACYCLE_NM,OPEN_STATE,RPSTUI_NM,STATBL_CMMT,STATBL_ID,STATBL_IDTFR,STATBL_NM,STAT_ID,TOP_ORG_NM,V_ORDER
2020,2020,YY,매년,Y,기준 : 2020.9.,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8534,8535)
※상가권리금은 현재 국가데이터처의 공식 승인통계가 아닌 ""수량적 정보""로 시계열적 통계 작성이 아닌 현황 확인을 목적으로 하며, 정책 판단 또는 제도 설계의 근거로 활용하기엔 한계가 있으므로 참고 용도로만 활용하여 주시기 바랍니다.",A_2024_00443,,시도별/업종별 상가권리금(2020년),S237220284,한국부동산원,452003
2019,2015,YY,매년,Y,기준 : 2015.9.,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8534,8535)
※상가권리금은 현재 국가데이터처의 공식 승인통계가 아닌 ""수량적 정보""로 시계열적 통계 작성이 아닌 현황 확인을 목적으로 하며, 정책 판단 또는 제도 설계의 근거로 활용하기엔 한계가 있으므로 참고 용도로만 활용하여 주시기 바랍니다.",A_2024_00442,,시도별/업종별 상가권리금(2015년~2019년),S237220284,한국부동산원,452004
2024,2018,MM,월,Y,기준월 : 2023.12.=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8532,8534)",A_2024_00615,,(월) 오피스텔 매매가격지수(시계열),S235920285,한국부동산원,453002
2024,2023,MM,월,Y,기준월 : 2023.12.=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8532,8534)",T244523133223976,,(월) 오피스텔 규모별 매매가격지수(2024년1월~),S235920285,한국부동산원,453003
2023,2020,MM,월,Y,기준월 : 2020.6.=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8532,8534)",A_2024_00616,,(월) 오피스텔 규모별 매매가격지수(2020년7월~2023년12월),S235920285,한국부동산원,453004
2020,2017,MM,월,Y,기준월 : 2017.12.=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8532,8534)",A_2024_00617,,(월) 오피스텔 규모별 매매가격지수(2018년~2020년6월),S235920285,한국부동산원,453005
2024,2018,MM,월,Y,기준월 : 2023.12.=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8532,8534)",A_2024_00618,,(월) 오피스텔 전세가격지수(시계열),S235920285,한국부동산원,454007
2024,2023,MM,월,Y,기준월 : 2023.12.=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8532,8534)",T242403133236554,,(월) 오피스텔 규모별 전세가격지수(2024년1월~),S235920285,한국부동산원,454008
2023,2020,MM,월,Y,기준월 : 2020.6.=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8532,8534)",A_2024_00619,,(월) 오피스텔 규모별 전세가격지수(2020년7월~2023년12월),S235920285,한국부동산원,454009
2020,2017,MM,월,Y,기준월 : 2017.12.=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8532,8534)",A_2024_00620,,(월) 오피스텔 규모별 전세가격지수(2018년~2020년6월),S235920285,한국부동산원,454010
2024,2018,MM,월,Y,기준월 : 2023.12.=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8532,8534)",A_2024_00621,,(월) 오피스텔 월세가격지수(시계열),S235920285,한국부동산원,455012
2024,2023,MM,월,Y,기준월 : 2023.12.=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8532,8534)",T248783133246653,,(월) 오피스텔 규모별 월세가격지수(2024년1월~),S235920285,한국부동산원,455013
2023,2020,MM,월,Y,기준월 : 2020.6.=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8532,8534)",A_2024_00622,,(월) 오피스텔 규모별 월세가격지수(2020년7월~2023년12월),S235920285,한국부동산원,455014
2020,2017,MM,월,Y,기준월 : 2017.12.=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8532,8534)",A_2024_00623,,(월) 오피스텔 규모별 월세가격지수(2018년~2020년6월),S235920285,한국부동산원,455015
2024,2024,MM,월,Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8532,8534)",T241773133446051,,(월) 오피스텔 매매가격(2024년1월~),S235920285,한국부동산원,456019
2023,2020,MM,월,Y,기준월 : 2020.6.=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8532,8534)",A_2024_00624,,(월) 오피스텔 매매가격(2020년 7월~2023년12월),S235920285,한국부동산원,456020
2020,2018,MM,월,Y,기준월 : 2017.12.=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8532,8534)",A_2024_00625,,(월) 오피스텔 매매가격(2018년~2020년6월),S235920285,한국부동산원,456021
2025,2012,WK,주,Y,기준시점 : 2026.07.06.=100.0,"※'13.1.1 KB국민은행에서 한국부동산원으로 이관 되었으며 시범조사 '12.5.7일부터 시계열 제공

※조사ㆍ통계문의 : 부동산통계처 주택통계부(053-663-8505,512)",T244183132827305,,(주) 매매가격지수,S234820263,한국부동산원,457010
2025,2012,WK,주,Y,기준시점 : 2026.07.06.=100.0,"※조사ㆍ통계문의 : 부동산통계처 주택통계부(053-663-8505,512)",T242143133025413,,(주) 규모별 매매가격지수,S234820263,한국부동산원,457011
2025,2012,WK,주,Y,기준시점 : 2026.07.06.=100.0,"※조사ㆍ통계문의 : 부동산통계처 주택통계부(053-663-8505,512)",T247243133036080,,(주) 연령별 매매가격지수,S234820263,한국부동산원,457012
2024,2024,MM,월,Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8532,8534)",T247903133465270,,(월) 오피스텔 전세가격(2024년1월~),S235920285,한국부동산원,457025
2023,2020,MM,월,Y,기준월 : 2020.6.=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8532,8534)",A_2024_00626,,(월) 오피스텔 전세가격(2020년7월~2023년12월),S235920285,한국부동산원,457026
2020,2018,MM,월,Y,기준월 : 2017.12.=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8532,8534)",A_2024_00627,,(월) 오피스텔 전세가격(2018년~2020년6월),S235920285,한국부동산원,457027
2025,2012,WK,주,Y,기준시점 : 2026.07.06.=100.0,"※'13.1.1 KB국민은행에서 한국부동산원으로 이관 되었으며 시범조사 '12.5.7일부터 시계열 제공

※조사ㆍ통계문의 : 부동산통계처 주택통계부(053-663-8505,512)",T247713133046872,,(주) 전세가격지수,S234820263,한국부동산원,458013
2025,2012,WK,주,Y,기준시점 : 2026.07.06.=100.0,"※조사ㆍ통계문의 : 부동산통계처 주택통계부(053-663-8505,512)",T244283133053897,,(주) 규모별 전세가격지수,S234820263,한국부동산원,458014
2025,2012,WK,주,Y,기준시점 : 2026.07.06.=100.0,"※조사ㆍ통계문의 : 부동산통계처 주택통계부(053-663-8505,512)",T247043133061837,,(주) 연령별 전세가격지수,S234820263,한국부동산원,458015
2024,2024,MM,월,Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8532,8536)",T248193133484912,,(월) 오피스텔 월세가격(2024년1월~),S235920285,한국부동산원,458031
2023,2020,MM,월,Y,기준월 : 2020.6.=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8532,8534)",A_2024_00628,,(월) 오피스텔 월세가격(2020년7월~2023년12월),S235920285,한국부동산원,458032
2020,2018,MM,월,Y,기준월 : 2017.12.=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8532,8534)",A_2024_00629,,(월) 오피스텔 월세가격(2018년~2020년6월),S235920285,한국부동산원,458033
2025,2012,WK,주,Y,,"※'13.1.1 KB국민은행에서 한국부동산원으로 이관 되었으며 시범조사 '12.5.7일부터 시계열 제공

※조사ㆍ통계문의 : 부동산통계처 주택통계부(053-663-8505,512)",T248163133074619,,(주) 매매수급동향,S234820263,한국부동산원,459016
2025,2012,WK,주,Y,,"※'13.1.1 KB국민은행에서 한국부동산원으로 이관 되었으며 시범조사 '12.5.7일부터 시계열 제공

※조사ㆍ통계문의 : 부동산통계처 주택통계부(053-663-8505,512)",T245423133086632,,(주) 전세수급동향,S234820263,한국부동산원,459017
2024,2024,MM,월,Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8532,8534)",T247423133502115,,(월) 오피스텔 매매가격 대비 전세가격(2024년1월~),S235920285,한국부동산원,459037
2023,2020,MM,월,Y,기준월 : 2020.6.=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8532,8534)",A_2024_00630,,(월) 오피스텔 매매가격 대비 전세가격(2020년7월~2023년12월),S235920285,한국부동산원,459038
2020,2018,MM,월,Y,기준월 : 2017.12.=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8532,8534)",A_2024_00631,,(월) 오피스텔 매매가격 대비 전세가격(2018년~2020년6월),S235920285,한국부동산원,459039
2024,2024,MM,월,Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8532,8534)",T242783133522622,,(월) 오피스텔 전세가격 대비 월세보증금(2024년1월~),S235920285,한국부동산원,460043
2023,2020,MM,월,Y,기준월 : 2020.6.=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8532,8534)",A_2024_00632,,(월) 오피스텔 전세가격 대비 월세보증금(2020년7월~2023년12월),S235920285,한국부동산원,460044
2020,2018,MM,월,Y,기준월 : 2017.12.=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8532,8534)",A_2024_00633,,(월) 오피스텔 전세가격 대비 월세보증금(2018년~2020년6월),S235920285,한국부동산원,460045
2024,2024,MM,월,Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8532,8534)",T241163133546529,,(월) 오피스텔 전월세전환율(2024년1월~),S235920285,한국부동산원,461049
2023,2020,MM,월,Y,기준월 : 2020.6.=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8532,8534)",A_2024_00634,,(월) 오피스텔 전월세전환율(2020년7월~2023년12월),S235920285,한국부동산원,461050
2020,2018,MM,월,Y,기준월 : 2017.12.=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8532,8534)",A_2024_00635,,(월) 오피스텔 전월세전환율(2018년~2020년6월),S235920285,한국부동산원,461051
2024,2024,MM,월,Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8532,8534)",T245503133561624,,(월) 오피스텔 수익률(2024년1월~),S235920285,한국부동산원,462055
2023,2020,MM,월,Y,기준월 : 2020.6.=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8532,8534)",A_2024_00636,,(월) 오피스텔 수익률(2020년7월~2023년12월),S235920285,한국부동산원,462056
2020,2018,MM,월,Y,기준월 : 2017.12.=100,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8532,8534)",A_2024_00637,,(월) 오피스텔 수익률(2018년~2020년6월),S235920285,한국부동산원,462057
2015,2010,MM,월,Y,기준월 : 2012.06.=100,"※조사ㆍ통계문의 : 부동산통계처 주택통계부(053-663-8506,504)",A_2024_00163,,주택유형별 월세가격지수(구)_전체,S249620303,한국부동산원,463018
2015,2010,MM,월,Y,기준월 : 2012.06.=100,"※조사ㆍ통계문의 : 부동산통계처 주택통계부(053-663-8506,504)",A_2024_00164,,주택유형별 월세가격지수(구)_아파트,S249620303,한국부동산원,463019
2015,2010,MM,월,Y,기준월 : 2012.06.=100,"※조사ㆍ통계문의 : 부동산통계처 주택통계부(053-663-8506,504)",A_2024_00165,,주택유형별 월세가격지수(구)_연립/다세대,S249620303,한국부동산원,463020
2015,2010,MM,월,Y,기준월 : 2012.06.=100,"※조사ㆍ통계문의 : 부동산통계처 주택통계부(053-663-8506,504)",A_2024_00166,,주택유형별 월세가격지수(구)_단독주택,S249620303,한국부동산원,463021
2015,2010,MM,월,Y,기준월 : 2012.06.=100,"※조사ㆍ통계문의 : 부동산통계처 주택통계부(053-663-8506,504)",A_2024_00167,,주택유형별 월세가격지수(구)_오피스텔,S249620303,한국부동산원,463022
2015,2010,MM,월,Y,기준월 : 2012.06.=100,"※조사ㆍ통계문의 : 부동산통계처 주택통계부(053-663-8506,504)",T241283131791053,,규모별 월세가격지수(구)_전체,S249620303,한국부동산원,464023
2015,2010,MM,월,Y,기준월 : 2012.06.=100,"※조사ㆍ통계문의 : 부동산통계처 주택통계부(053-663-8506,504)",T244553131809034,,규모별 월세가격지수(구)_아파트,S249620303,한국부동산원,464024
2015,2010,MM,월,Y,기준월 : 2012.06.=100,"※조사ㆍ통계문의 : 부동산통계처 주택통계부(053-663-8506,504)",T249693131811473,,규모별 월세가격지수(구)_연립/다세대,S249620303,한국부동산원,464025
2015,2010,MM,월,Y,기준월 : 2012.06.=100,"※조사ㆍ통계문의 : 부동산통계처 주택통계부(053-663-8506,504)",T246363131823916,,규모별 월세가격지수(구)_단독주택,S249620303,한국부동산원,464026
2015,2010,MM,월,Y,기준월 : 2012.06.=100,"※조사ㆍ통계문의 : 부동산통계처 주택통계부(053-663-8506,504)",T247463131835671,,규모별 월세가격지수(구)_오피스텔,S249620303,한국부동산원,464027
2025,2006,YY,매년,Y,,"※조사ㆍ통계문의 : 부동산분석처 거래분석부(053-663-8526, 8523)",A_2024_00531,,(연) 행정구역별 토지거래현황,S234220286,한국부동산원,464114
2026,2006,MM,월,Y,,"※조사ㆍ통계문의 : 부동산분석처 거래분석부(053-663-8526, 8523)",A_2024_00532,,(월) 행정구역별 토지거래현황,S234220286,한국부동산원,464115
2026,2006,MM,월,Y,,"※조사ㆍ통계문의 : 부동산분석처 거래분석부(053-663-8526, 8523)",A_2024_00648,,(월) 용도지역별 토지거래현황,S234220286,한국부동산원,464116
2026,2006,MM,월,Y,,"※조사ㆍ통계문의 : 부동산분석처 거래분석부(053-663-8526, 8523)",A_2024_00649,,(월) 지목별 토지거래현황,S234220286,한국부동산원,464117
2026,2006,MM,월,Y,,"<세부통계설명(월별 매입자거주지별)_부산 영도구 예시>
- (매입자_거주지별_합계) 부산 영도구 소재 물건을 거래한 총 건수
- (관할 시군구내) 부산 영도구 거주자가 부산 영도구 물건을 매수한 건수
- (관할 시도내) 부산 거주자(부산 영도구 제외)가 부산 영도구 물건을 매수한 건 수
- (관할 시도외_서울) 서울 거주자가 부산 영도구 물건을 매수한 건 수
- (관할 시도외_기타) 서울 및 부산을 제외한 지역 거주자가 부산 영도구 물건을 매수한 건 수

※조사ㆍ통계문의 : 부동산분석처 거래분석부(053-663-8526, 8523)",A_2024_00650,,(월) 매입자거주지별 토지거래현황,S234220286,한국부동산원,464118
